primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
laudov1,['whtkin2'],['song'],33.1033,35.6092,Streptopelia senegalensis,Laughing Dove,Daniel Parker,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.5,https://www.xeno-canto.org/155911,laudov1/XC155911.ogg
laudov1,[],"['call', 'song']",11.3305,14.5783,Streptopelia senegalensis,Laughing Dove,selvino,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/157422,laudov1/XC157422.ogg
laudov1,[],"['male', 'song']",11.3305,14.5783,Streptopelia senegalensis,Laughing Dove,selvino,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/157541,laudov1/XC157541.ogg
laudov1,[],"['male', 'song']",11.3305,14.5783,Streptopelia senegalensis,Laughing Dove,selvino,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/157542,laudov1/XC157542.ogg
laudov1,[],"['male', 'song']",41.31,69.2396,Streptopelia senegalensis,Laughing Dove,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/184811,laudov1/XC184811.ogg
laudov1,['grewar3'],"['male', 'song']",39.1382,66.8735,Streptopelia senegalensis,Laughing Dove,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/185511,laudov1/XC185511.ogg
laudov1,['commyn'],"['male', 'song']",41.31,69.2396,Streptopelia senegalensis,Laughing Dove,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/185715,laudov1/XC185715.ogg
laudov1,[],['song'],-0.4487,36.2639,Streptopelia senegalensis,Laughing Dove,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/195520,laudov1/XC195520.ogg
laudov1,[],['call'],27.1569,77.5237,Streptopelia senegalensis,Laughing Dove,Sudipto Roy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/198588,laudov1/XC198588.ogg
laudov1,[],['song'],-19.9116,23.523,Streptopelia senegalensis,Laughing Dove,Tom Wulf,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/213634,laudov1/XC213634.ogg
laudov1,[],['call'],12.2753,76.6701,Streptopelia senegalensis,Laughing Dove,Vivek M,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/234881,laudov1/XC234881.ogg
laudov1,[],['call'],-33.3377,26.537,Streptopelia senegalensis,Laughing Dove,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/266679,laudov1/XC266679.ogg
laudov1,[],"['song', 'wing noise']",9.868,38.917,Streptopelia senegalensis,Laughing Dove,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267211,laudov1/XC267211.ogg
laudov1,[],['song'],14.7401,-17.5121,Streptopelia senegalensis,Laughing Dove,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/288060,laudov1/XC288060.ogg
laudov1,[],['song'],2.2662,31.5595,Streptopelia senegalensis,Laughing Dove,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/288799,laudov1/XC288799.ogg
laudov1,[],['song'],21.577,71.315,Streptopelia senegalensis,Laughing Dove,Viral joshi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/304217,laudov1/XC304217.ogg
laudov1,['eucdov'],['song'],32.9861,9.6376,Streptopelia senegalensis,Laughing Dove,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/309749,laudov1/XC309749.ogg
laudov1,['laudov1'],['song'],32.9861,9.6376,Streptopelia senegalensis,Laughing Dove,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/309754,laudov1/XC309754.ogg
laudov1,['houspa'],['song'],29.5721,34.9723,Streptopelia senegalensis,Laughing Dove,Thomas Lüthi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/322533,laudov1/XC322533.ogg
laudov1,[],['song'],25.7166,32.5904,Streptopelia senegalensis,Laughing Dove,Robson Silva e Silva,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/326439,laudov1/XC326439.ogg
laudov1,[],['song'],28.6077,-13.9069,Streptopelia senegalensis,Laughing Dove,Yoann Blanchon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/334281,laudov1/XC334281.ogg
laudov1,"['ashpri1', 'revbul']","['call', 'song']",21.0482,75.8545,Streptopelia senegalensis,Laughing Dove,Lakshmikant Rajaram Neve,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/336389,laudov1/XC336389.ogg
laudov1,[],['call'],,,Streptopelia senegalensis,Laughing Dove,W.J. Rossouw,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/365842,laudov1/XC365842.ogg
laudov1,[],['song'],-33.0669,18.0476,Streptopelia senegalensis,Laughing Dove,Faansie Peacock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/371358,laudov1/XC371358.ogg
laudov1,[],['song'],31.6638,34.5589,Streptopelia senegalensis,Laughing Dove,odedlewy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/374007,laudov1/XC374007.ogg
laudov1,[],['song'],39.781102,64.412842,Streptopelia senegalensis,Laughing Dove,David Farrow,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/37522,laudov1/XC37522.ogg
laudov1,[],['song'],-2.9965,37.6244,Streptopelia senegalensis,Laughing Dove,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/377582,laudov1/XC377582.ogg
laudov1,[],['song'],10.9537,-4.8833,Streptopelia senegalensis,Laughing Dove,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/390807,laudov1/XC390807.ogg
laudov1,[],['song'],-22.4032,31.2009,Streptopelia senegalensis,Laughing Dove,Diego Caiafa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/398671,laudov1/XC398671.ogg
laudov1,[],['call'],27.1544,78.0723,Streptopelia senegalensis,Laughing Dove,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/403965,laudov1/XC403965.ogg
laudov1,[],['song'],36.7078,55.669,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/405195,laudov1/XC405195.ogg
laudov1,['houspa'],['song'],29.5918,52.5837,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/405371,laudov1/XC405371.ogg
laudov1,['houspa'],['song'],29.5918,52.5837,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/405372,laudov1/XC405372.ogg
laudov1,['houspa'],['song'],29.5918,52.5837,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/405373,laudov1/XC405373.ogg
laudov1,[],['song'],29.5918,52.5837,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/405374,laudov1/XC405374.ogg
laudov1,[],['song'],29.5918,52.5837,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/405376,laudov1/XC405376.ogg
laudov1,[],['song'],29.5918,52.5837,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/405377,laudov1/XC405377.ogg
laudov1,[],['song'],29.5918,52.5837,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/405379,laudov1/XC405379.ogg
laudov1,[],['song'],29.5918,52.5837,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/405380,laudov1/XC405380.ogg
laudov1,[],['song'],29.5918,52.5837,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/405381,laudov1/XC405381.ogg
laudov1,[],['song'],29.5918,52.5837,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/405382,laudov1/XC405382.ogg
laudov1,[],['call'],11.096,76.6518,Streptopelia senegalensis,Laughing Dove,Dilip KG,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/406131,laudov1/XC406131.ogg
laudov1,['houspa'],['song'],34.7155,32.5313,Streptopelia senegalensis,Laughing Dove,Jonathan Farooqi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/410269,laudov1/XC410269.ogg
laudov1,[],['song'],-3.0348,35.2835,Streptopelia senegalensis,Laughing Dove,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/424339,laudov1/XC424339.ogg
laudov1,[],['song'],-32.2268,24.4374,Streptopelia senegalensis,Laughing Dove,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/432846,laudov1/XC432846.ogg
laudov1,[],['song'],8.4759,-13.2537,Streptopelia senegalensis,Laughing Dove,Jacqueline Leigh,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/434667,laudov1/XC434667.ogg
laudov1,[],['song'],8.4757,-13.2538,Streptopelia senegalensis,Laughing Dove,Jacqueline Leigh,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/443638,laudov1/XC443638.ogg
laudov1,[],['song'],17.7172,53.0597,Streptopelia senegalensis,Laughing Dove,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/444431,laudov1/XC444431.ogg
laudov1,[],['song'],17.7172,53.0597,Streptopelia senegalensis,Laughing Dove,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/444432,laudov1/XC444432.ogg
laudov1,[],['song'],17.7172,53.0597,Streptopelia senegalensis,Laughing Dove,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/444434,laudov1/XC444434.ogg
laudov1,[],['song'],17.7172,53.0597,Streptopelia senegalensis,Laughing Dove,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/444435,laudov1/XC444435.ogg
laudov1,[],['song'],17.7172,53.0597,Streptopelia senegalensis,Laughing Dove,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/444436,laudov1/XC444436.ogg
laudov1,[],['song'],17.7172,53.0597,Streptopelia senegalensis,Laughing Dove,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/444437,laudov1/XC444437.ogg
laudov1,[],['song'],17.7172,53.0597,Streptopelia senegalensis,Laughing Dove,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/444438,laudov1/XC444438.ogg
laudov1,[],['song'],17.7172,53.0597,Streptopelia senegalensis,Laughing Dove,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/444439,laudov1/XC444439.ogg
laudov1,[],['song'],17.7172,53.0597,Streptopelia senegalensis,Laughing Dove,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/444440,laudov1/XC444440.ogg
laudov1,[],['song'],14.1502,-16.627,Streptopelia senegalensis,Laughing Dove,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/447656,laudov1/XC447656.ogg
laudov1,[],['song'],32.7015,34.9833,Streptopelia senegalensis,Laughing Dove,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/462901,laudov1/XC462901.ogg
laudov1,[],['song'],29.5743,34.9715,Streptopelia senegalensis,Laughing Dove,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/464449,laudov1/XC464449.ogg
laudov1,[],['song'],31.0475,-7.1275,Streptopelia senegalensis,Laughing Dove,Morvan Corentin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/464966,laudov1/XC464966.ogg
laudov1,[],['call'],12.7115,80.1688,Streptopelia senegalensis,Laughing Dove,Vivek Puliyeri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/467531,laudov1/XC467531.ogg
laudov1,[],['song'],-24.3834,30.9334,Streptopelia senegalensis,Laughing Dove,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/489188,laudov1/XC489188.ogg
laudov1,[],['song'],-33.2943,26.5109,Streptopelia senegalensis,Laughing Dove,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/489304,laudov1/XC489304.ogg
laudov1,[],['song'],15.4534,-16.6804,Streptopelia senegalensis,Laughing Dove,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/511040,laudov1/XC511040.ogg
laudov1,[],"['adult', 'sex uncertain', 'song']",16.866,75.7371,Streptopelia senegalensis,Laughing Dove,Ramesh Desai,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/514027,laudov1/XC514027.ogg
laudov1,[],['call'],-26.8245,26.6516,Streptopelia senegalensis,Laughing Dove,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/529798,laudov1/XC529798.ogg
laudov1,['houspa'],"['adult', 'song']",40.1872,44.5152,Streptopelia senegalensis,Laughing Dove,Vasil Ananian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/537456,laudov1/XC537456.ogg
laudov1,['houspa'],"['adult', 'song']",40.1872,44.5152,Streptopelia senegalensis,Laughing Dove,Vasil Ananian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/538063,laudov1/XC538063.ogg
laudov1,[],['call'],-24.3834,30.9334,Streptopelia senegalensis,Laughing Dove,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/538795,laudov1/XC538795.ogg
laudov1,[],"['adult', 'call', 'sex uncertain']",-33.2945,26.5106,Streptopelia senegalensis,Laughing Dove,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/539786,laudov1/XC539786.ogg
laudov1,[],['song'],-24.3834,30.9334,Streptopelia senegalensis,Laughing Dove,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/540733,laudov1/XC540733.ogg
laudov1,[],['song'],25.2836,56.2602,Streptopelia senegalensis,Laughing Dove,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/544178,laudov1/XC544178.ogg
laudov1,[],"['adult', 'call', 'sex uncertain']",-29.153,26.1924,Streptopelia senegalensis,Laughing Dove,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/558169,laudov1/XC558169.ogg
laudov1,[],"['adult', 'call']",-26.8191,26.6501,Streptopelia senegalensis,Laughing Dove,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/558438,laudov1/XC558438.ogg
laudov1,"['houcro1', 'pursun4']","['adult', 'sex uncertain', 'song']",14.7972,78.5629,Streptopelia senegalensis,Laughing Dove,Sreekumar Chirukandoth,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/575130,laudov1/XC575130.ogg
laudov1,[],"['adult', 'male']",11.8047,13.1966,Streptopelia senegalensis,Laughing Dove,Sun Madakan ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/587890,laudov1/XC587890.ogg
laudov1,[],['uncertain'],-31.9225,115.8333,Streptopelia senegalensis,Laughing Dove,Drew Davison,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/588096,laudov1/XC588096.ogg
laudov1,[],['call'],29.8543,77.888,Streptopelia senegalensis,Laughing Dove,Ramya,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/610909,laudov1/XC610909.ogg
laudov1,[],['song'],-20.2128,28.601,Streptopelia senegalensis,Laughing Dove,Meena Haribal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/613382,laudov1/XC613382.ogg
laudov1,[],['song'],-20.2128,28.601,Streptopelia senegalensis,Laughing Dove,Meena Haribal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/613392,laudov1/XC613392.ogg
laudov1,[],['call'],-26.9314,27.1686,Streptopelia senegalensis,Laughing Dove,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/626802,laudov1/XC626802.ogg
laudov1,[],"['adult', 'dawn song', 'sex uncertain']",-33.4217,24.8559,Streptopelia senegalensis,Laughing Dove,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/640826,laudov1/XC640826.ogg
laudov1,[],['song'],23.2441,69.2011,Streptopelia senegalensis,Laughing Dove,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/665553,laudov1/XC665553.ogg
laudov1,['junbab2'],['song'],27.1513,77.5107,Streptopelia senegalensis,Laughing Dove,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/665554,laudov1/XC665554.ogg
laudov1,[],"['adult', 'call', 'male']",24.5459,81.3355,Streptopelia senegalensis,Laughing Dove,Sreekumar Chirukandoth,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/665958,laudov1/XC665958.ogg
laudov1,[],[''],25.1134,55.1762,Streptopelia senegalensis,Laughing Dove,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/696586,laudov1/XC696586.ogg
laudov1,[],[''],22.438,31.6097,Streptopelia senegalensis,Laughing Dove,GABRIEL LEITE,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/700164,laudov1/XC700164.ogg
laudov1,[],[''],-26.7735,26.6948,Streptopelia senegalensis,Laughing Dove,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/712841,laudov1/XC712841.ogg
laudov1,[],[''],38.6289,34.8039,Streptopelia senegalensis,Laughing Dove,Grégoire Chauvot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/738670,laudov1/XC738670.ogg
laudov1,"['grecou1', 'houspa']",['song'],26.928,75.793,Streptopelia senegalensis,Laughing Dove,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,https://www.xeno-canto.org/73961,laudov1/XC73961.ogg
laudov1,"['copbar1', 'houspa']",['song'],26.928,75.793,Streptopelia senegalensis,Laughing Dove,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/73962,laudov1/XC73962.ogg
laudov1,[],[''],9.0947,7.4133,Streptopelia senegalensis,Laughing Dove,Sun Madakan,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/755358,laudov1/XC755358.ogg
laudov1,[],[''],27.1602,77.502,Streptopelia senegalensis,Laughing Dove,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/775463,laudov1/XC775463.ogg
laudov1,[],[''],34.8222,33.3593,Streptopelia senegalensis,Laughing Dove,Marcin Sołowiej,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://xeno-canto.org/778062,laudov1/XC778062.ogg
laudov1,[],[''],18.6496,73.7571,Streptopelia senegalensis,Laughing Dove,Tushar Bhagwat,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/789406,laudov1/XC789406.ogg
laudov1,[],[''],34.7385,32.4367,Streptopelia senegalensis,Laughing Dove,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/793660,laudov1/XC793660.ogg
lirplo,['eurcoo'],"['alarm call', 'call', 'flight call']",52.245,6.821,Charadrius dubius,Little Ringed Plover,Timo Roeke,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/128203,lirplo/XC128203.ogg
lirplo,[],"['alarm call', 'female', 'male']",52.4422,20.7895,Charadrius dubius,Little Ringed Plover,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/130824,lirplo/XC130824.ogg
lirplo,[],['call'],39.1325,122.0262,Charadrius dubius,Little Ringed Plover,Tom Beeke,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/155666,lirplo/XC155666.ogg
lirplo,[],['excitement call'],47.508,98.534,Charadrius dubius,Little Ringed Plover,Patrick Franke,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/162639,lirplo/XC162639.ogg
lirplo,[],['call'],37.3576,-5.9336,Charadrius dubius,Little Ringed Plover,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/263696,lirplo/XC263696.ogg
lirplo,[],['flight call'],37.0951,-6.0386,Charadrius dubius,Little Ringed Plover,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/318419,lirplo/XC318419.ogg
lirplo,"['whbwag1', 'woosan']",['call'],21.0596,75.8367,Charadrius dubius,Little Ringed Plover,Lakshmikant Rajaram Neve,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.5,https://www.xeno-canto.org/358065,lirplo/XC358065.ogg
lirplo,[],['call'],47.6375,9.5775,Charadrius dubius,Little Ringed Plover,Matthias Hemprich,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/364693,lirplo/XC364693.ogg
lirplo,[],['alarm call'],43.0671,6.138,Charadrius dubius,Little Ringed Plover,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/371005,lirplo/XC371005.ogg
lirplo,[],['song'],39.799,3.107,Charadrius dubius,Little Ringed Plover,GABRIEL LEITE,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/376634,lirplo/XC376634.ogg
lirplo,[],['call'],-6.9711,110.3592,Charadrius dubius,Little Ringed Plover,Karyadi Baskoro,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/377472,lirplo/XC377472.ogg
lirplo,[],"['call', 'flight call']",46.6217,3.2621,Charadrius dubius,Little Ringed Plover,Timo Tschentscher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/378422,lirplo/XC378422.ogg
lirplo,[],"['alarm call', 'call', 'flight call', 'various calls']",43.6075,4.214,Charadrius dubius,Little Ringed Plover,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/381757,lirplo/XC381757.ogg
lirplo,[],['alarm call'],6.099,125.238,Charadrius dubius,Little Ringed Plover,Irene Dy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/394405,lirplo/XC394405.ogg
lirplo,[],"['flight call', 'migration', 'night', 'trekroep']",51.7489,5.8896,Charadrius dubius,Little Ringed Plover,J. Veeken,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/405110,lirplo/XC405110.ogg
lirplo,[],['call'],52.3366,13.8085,Charadrius dubius,Little Ringed Plover,Sonnenburg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/411760,lirplo/XC411760.ogg
lirplo,[],['song'],55.842,11.584,Charadrius dubius,Little Ringed Plover,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/420653,lirplo/XC420653.ogg
lirplo,['eaywag1'],['call'],41.8402,-7.9312,Charadrius dubius,Little Ringed Plover,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/425712,lirplo/XC425712.ogg
lirplo,[],['flight call'],63.1838,75.391,Charadrius dubius,Little Ringed Plover,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/430888,lirplo/XC430888.ogg
lirplo,[],"['flight call', 'nocturnal flight call']",52.2183,0.1441,Charadrius dubius,Little Ringed Plover,Simon Gillings,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/475070,lirplo/XC475070.ogg
lirplo,[],"['Nocturnal flight call.', 'flight call']",48.675,2.3501,Charadrius dubius,Little Ringed Plover,julien Rochefort,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/478105,lirplo/XC478105.ogg
lirplo,[],"['call', 'flight call']",51.763,16.6194,Charadrius dubius,Little Ringed Plover,Grzegorz Lorek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/482665,lirplo/XC482665.ogg
lirplo,['grnsan'],['call'],51.763,16.6194,Charadrius dubius,Little Ringed Plover,Grzegorz Lorek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/482669,lirplo/XC482669.ogg
lirplo,[],['call'],56.7239,46.9036,Charadrius dubius,Little Ringed Plover,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/484239,lirplo/XC484239.ogg
