primary_label,filename,type,source_files
"eucdov,woosan",eucdov_woosan_12940.wav,synthetic_mix,"eucdov/XC390247.ogg,woosan/XC822051.ogg"
"eucdov,commoo3",eucdov_commoo3_12941.wav,synthetic_mix,"eucdov/XC539220.ogg,commoo3/XC611878.ogg"
"bcnher,comgre",bcnher_comgre_12942.wav,synthetic_mix,"bcnher/XC508101.ogg,comgre/XC542996.ogg"
"commoo3,eucdov",commoo3_eucdov_12943.wav,synthetic_mix,"commoo3/XC630470.ogg,eucdov/XC309253.ogg"
"blrwar1,litgre1",blrwar1_litgre1_12944.wav,synthetic_mix,"blrwar1/XC376441.ogg,litgre1/XC632484.ogg"
"blrwar1,woosan",blrwar1_woosan_12945.wav,synthetic_mix,"blrwar1/XC247337.ogg,woosan/XC586827.ogg"
"comgre,zitcis1",comgre_zitcis1_12946.wav,synthetic_mix,"comgre/XC823113.ogg,zitcis1/XC288599.ogg"
"grywag,barswa",grywag_barswa_12947.wav,synthetic_mix,"grywag/XC320627.ogg,barswa/XC663190.ogg"
"lirplo,comros",lirplo_comros_12948.wav,synthetic_mix,"lirplo/XC549823.ogg,comros/XC449203.ogg"
"comkin1,lirplo",comkin1_lirplo_12949.wav,synthetic_mix,"comkin1/XC594873.ogg,lirplo/XC835675.ogg"
"barswa,woosan",barswa_woosan_12950.wav,synthetic_mix,"barswa/XC716873.ogg,woosan/XC816207.ogg"
"hoopoe,zitcis1",hoopoe_zitcis1_12951.wav,synthetic_mix,"hoopoe/XC278154.ogg,zitcis1/XC794252.ogg"
"lirplo,graher1",lirplo_graher1_12952.wav,synthetic_mix,"lirplo/XC540934.ogg,graher1/XC743610.ogg"
"grywag,comkin1",grywag_comkin1_12953.wav,synthetic_mix,"grywag/XC373378.ogg,comkin1/XC632932.ogg"
"houspa,grewar3",houspa_grewar3_12954.wav,synthetic_mix,"houspa/XC167743.ogg,grewar3/XC478728.ogg"
"eucdov,grewar3",eucdov_grewar3_12955.wav,synthetic_mix,"eucdov/XC522389.ogg,grewar3/XC193711.ogg"
"comros,comkin1",comros_comkin1_12956.wav,synthetic_mix,"comros/XC324845.ogg,comkin1/XC503152.ogg"
"woosan,litgre1",woosan_litgre1_12957.wav,synthetic_mix,"woosan/XC672717.ogg,litgre1/XC134080.ogg"
"hoopoe,blrwar1",hoopoe_blrwar1_12958.wav,synthetic_mix,"hoopoe/XC289478.ogg,blrwar1/XC807847.ogg"
"comkin1,comsan",comkin1_comsan_12959.wav,synthetic_mix,"comkin1/XC188956.ogg,comsan/XC559771.ogg"
"grewar3,eucdov",grewar3_eucdov_12960.wav,synthetic_mix,"grewar3/XC182119.ogg,eucdov/XC734500.ogg"
"bcnher,barswa",bcnher_barswa_12961.wav,synthetic_mix,"bcnher/XC837579.ogg,barswa/XC630247.ogg"
"bcnher,comgre",bcnher_comgre_12962.wav,synthetic_mix,"bcnher/XC642133.ogg,comgre/XC403946.ogg"
"grnsan,bcnher",grnsan_bcnher_12963.wav,synthetic_mix,"grnsan/XC620295.ogg,bcnher/XC749301.ogg"
"eucdov,zitcis1",eucdov_zitcis1_12964.wav,synthetic_mix,"eucdov/XC700553.ogg,zitcis1/XC572912.ogg"
"litgre1,comkin1",litgre1_comkin1_12965.wav,synthetic_mix,"litgre1/XC677253.ogg,comkin1/XC731006.ogg"
"comsan,houspa",comsan_houspa_12966.wav,synthetic_mix,"comsan/XC686405.ogg,houspa/XC623311.ogg"
"commoo3,lirplo",commoo3_lirplo_12967.wav,synthetic_mix,"commoo3/XC645668.ogg,lirplo/XC588477.ogg"
"grywag,comsan",grywag_comsan_12968.wav,synthetic_mix,"grywag/XC457873.ogg,comsan/XC766579.ogg"
"grywag,comkin1",grywag_comkin1_12969.wav,synthetic_mix,"grywag/XC457869.ogg,comkin1/XC786075.ogg"
"grewar3,graher1",grewar3_graher1_12970.wav,synthetic_mix,"grewar3/XC729562.ogg,graher1/XC807035.ogg"
"houspa,comros",houspa_comros_12971.wav,synthetic_mix,"houspa/XC567628.ogg,comros/XC330345.ogg"
"commoo3,comgre",commoo3_comgre_12972.wav,synthetic_mix,"commoo3/XC315890.ogg,comgre/XC116932.ogg"
"comgre,comsan",comgre_comsan_12973.wav,synthetic_mix,"comgre/XC801597.ogg,comsan/XC644621.ogg"
"grnsan,houspa",grnsan_houspa_12974.wav,synthetic_mix,"grnsan/XC740286.ogg,houspa/XC127477.ogg"
"grewar3,bkwsti",grewar3_bkwsti_12975.wav,synthetic_mix,"grewar3/XC567620.ogg,bkwsti/XC718506.ogg"
"grywag,comgre",grywag_comgre_12976.wav,synthetic_mix,"grywag/XC504401.ogg,comgre/XC731541.ogg"
"bcnher,bkwsti",bcnher_bkwsti_12977.wav,synthetic_mix,"bcnher/XC363102.ogg,bkwsti/XC514031.ogg"
"blrwar1,zitcis1",blrwar1_zitcis1_12978.wav,synthetic_mix,"blrwar1/XC482922.ogg,zitcis1/XC307022.ogg"
"comsan,comkin1",comsan_comkin1_12979.wav,synthetic_mix,"comsan/XC429318.ogg,comkin1/XC188962.ogg"
"comgre,eurcoo",comgre_eurcoo_12980.wav,synthetic_mix,"comgre/XC825684.ogg,eurcoo/XC541643.ogg"
"grewar3,eucdov",grewar3_eucdov_12981.wav,synthetic_mix,"grewar3/XC190196.ogg,eucdov/XC540956.ogg"
"woosan,lirplo",woosan_lirplo_12982.wav,synthetic_mix,"woosan/XC601445.ogg,lirplo/XC553766.ogg"
"woosan,blrwar1",woosan_blrwar1_12983.wav,synthetic_mix,"woosan/XC582100.ogg,blrwar1/XC234437.ogg"
"grywag,grewar3",grywag_grewar3_12984.wav,synthetic_mix,"grywag/XC842451.ogg,grewar3/XC293673.ogg"
"comros,grnsan",comros_grnsan_12985.wav,synthetic_mix,"comros/XC134711.ogg,grnsan/XC175473.ogg"
"woosan,eurcoo",woosan_eurcoo_12986.wav,synthetic_mix,"woosan/XC814695.ogg,eurcoo/XC702158.ogg"
"bkwsti,hoopoe",bkwsti_hoopoe_12987.wav,synthetic_mix,"bkwsti/XC403652.ogg,hoopoe/XC431484.ogg"
"eaywag1,hoopoe",eaywag1_hoopoe_12988.wav,synthetic_mix,"eaywag1/XC675986.ogg,hoopoe/XC134047.ogg"
"blrwar1,bcnher",blrwar1_bcnher_12989.wav,synthetic_mix,"blrwar1/XC568971.ogg,bcnher/XC579688.ogg"
"lirplo,graher1",lirplo_graher1_12990.wav,synthetic_mix,"lirplo/XC554998.ogg,graher1/XC431402.ogg"
"grywag,grnsan",grywag_grnsan_12991.wav,synthetic_mix,"grywag/XC432286.ogg,grnsan/XC581568.ogg"
"comsan,blrwar1",comsan_blrwar1_12992.wav,synthetic_mix,"comsan/XC639418.ogg,blrwar1/XC178690.ogg"
"lirplo,comgre",lirplo_comgre_12993.wav,synthetic_mix,"lirplo/XC570030.ogg,comgre/XC746562.ogg"
"graher1,blrwar1",graher1_blrwar1_12994.wav,synthetic_mix,"graher1/XC698385.ogg,blrwar1/XC565153.ogg"
"eucdov,comkin1",eucdov_comkin1_12995.wav,synthetic_mix,"eucdov/XC303586.ogg,comkin1/XC428928.ogg"
"litgre1,bcnher",litgre1_bcnher_12996.wav,synthetic_mix,"litgre1/XC445510.ogg,bcnher/XC582943.ogg"
"bcnher,lirplo",bcnher_lirplo_12997.wav,synthetic_mix,"bcnher/XC819487.ogg,lirplo/XC825183.ogg"
"comros,commoo3",comros_commoo3_12998.wav,synthetic_mix,"comros/XC527309.ogg,commoo3/XC601044.ogg"
"comsan,zitcis1",comsan_zitcis1_12999.wav,synthetic_mix,"comsan/XC667850.ogg,zitcis1/XC289353.ogg"
"grewar3,hoopoe",grewar3_hoopoe_13000.wav,synthetic_mix,"grewar3/XC608692.ogg,hoopoe/XC714279.ogg"
"comros,houspa",comros_houspa_13001.wav,synthetic_mix,"comros/XC129529.ogg,houspa/XC541827.ogg"
"barswa,eaywag1",barswa_eaywag1_13002.wav,synthetic_mix,"barswa/XC741348.ogg,eaywag1/XC844328.ogg"
"comgre,eucdov",comgre_eucdov_13003.wav,synthetic_mix,"comgre/XC547944.ogg,eucdov/XC745871.ogg"
"grewar3,comros",grewar3_comros_13004.wav,synthetic_mix,"grewar3/XC580303.ogg,comros/XC378785.ogg"
"comkin1,lirplo",comkin1_lirplo_13005.wav,synthetic_mix,"comkin1/XC424773.ogg,lirplo/XC550646.ogg"
"comsan,comros",comsan_comros_13006.wav,synthetic_mix,"comsan/XC665628.ogg,comros/XC659628.ogg"
"eucdov,lirplo",eucdov_lirplo_13007.wav,synthetic_mix,"eucdov/XC668306.ogg,lirplo/XC326658.ogg"
"comros,eaywag1",comros_eaywag1_13008.wav,synthetic_mix,"comros/XC416854.ogg,eaywag1/XC667857.ogg"
"barswa,litgre1",barswa_litgre1_13009.wav,synthetic_mix,"barswa/XC486272.ogg,litgre1/XC567744.ogg"
"eaywag1,grewar3",eaywag1_grewar3_13010.wav,synthetic_mix,"eaywag1/XC795294.ogg,grewar3/XC573374.ogg"
"comros,litgre1",comros_litgre1_13011.wav,synthetic_mix,"comros/XC248119.ogg,litgre1/XC730365.ogg"
"woosan,grywag",woosan_grywag_13012.wav,synthetic_mix,"woosan/XC204559.ogg,grywag/XC797914.ogg"
"comgre,zitcis1",comgre_zitcis1_13013.wav,synthetic_mix,"comgre/XC484267.ogg,zitcis1/XC554857.ogg"
"comgre,woosan",comgre_woosan_13014.wav,synthetic_mix,"comgre/XC831319.ogg,woosan/XC331100.ogg"
"comsan,hoopoe",comsan_hoopoe_13015.wav,synthetic_mix,"comsan/XC268668.ogg,hoopoe/XC484332.ogg"
"eaywag1,comkin1",eaywag1_comkin1_13016.wav,synthetic_mix,"eaywag1/XC597821.ogg,comkin1/XC511673.ogg"
"bcnher,lirplo",bcnher_lirplo_13017.wav,synthetic_mix,"bcnher/XC277486.ogg,lirplo/XC717324.ogg"
"barswa,grewar3",barswa_grewar3_13018.wav,synthetic_mix,"barswa/XC406274.ogg,grewar3/XC293626.ogg"
"graher1,barswa",graher1_barswa_13019.wav,synthetic_mix,"graher1/XC569458.ogg,barswa/XC744642.ogg"
"comkin1,grywag",comkin1_grywag_13020.wav,synthetic_mix,"comkin1/XC710536.ogg,grywag/XC798212.ogg"
"bkwsti,comkin1",bkwsti_comkin1_13021.wav,synthetic_mix,"bkwsti/XC269609.ogg,comkin1/XC436263.ogg"
"eaywag1,grywag",eaywag1_grywag_13022.wav,synthetic_mix,"eaywag1/XC645112.ogg,grywag/XC618175.ogg"
"woosan,hoopoe",woosan_hoopoe_13023.wav,synthetic_mix,"woosan/XC578599.ogg,hoopoe/XC688478.ogg"
"litgre1,graher1",litgre1_graher1_13024.wav,synthetic_mix,"litgre1/XC471216.ogg,graher1/XC608171.ogg"
"grywag,eaywag1",grywag_eaywag1_13025.wav,synthetic_mix,"grywag/XC256833.ogg,eaywag1/XC317370.ogg"
"comsan,lirplo",comsan_lirplo_13026.wav,synthetic_mix,"comsan/XC605377.ogg,lirplo/XC567259.ogg"
"houspa,grywag",houspa_grywag_13027.wav,synthetic_mix,"houspa/XC627467.ogg,grywag/XC457883.ogg"
"grewar3,barswa",grewar3_barswa_13028.wav,synthetic_mix,"grewar3/XC745754.ogg,barswa/XC841236.ogg"
"comkin1,woosan",comkin1_woosan_13029.wav,synthetic_mix,"comkin1/XC465069.ogg,woosan/XC796856.ogg"
"graher1,bcnher",graher1_bcnher_13030.wav,synthetic_mix,"graher1/XC590144.ogg,bcnher/XC293553.ogg"
"grywag,commoo3",grywag_commoo3_13031.wav,synthetic_mix,"grywag/XC805140.ogg,commoo3/XC696622.ogg"
"zitcis1,bcnher",zitcis1_bcnher_13032.wav,synthetic_mix,"zitcis1/XC468266.ogg,bcnher/XC829992.ogg"
"lirplo,comkin1",lirplo_comkin1_13033.wav,synthetic_mix,"lirplo/XC732785.ogg,comkin1/XC453358.ogg"
"lirplo,comros",lirplo_comros_13034.wav,synthetic_mix,"lirplo/XC25888.ogg,comros/XC252038.ogg"
"lirplo,blrwar1",lirplo_blrwar1_13035.wav,synthetic_mix,"lirplo/XC482665.ogg,blrwar1/XC653894.ogg"
"bkwsti,barswa",bkwsti_barswa_13036.wav,synthetic_mix,"bkwsti/XC308180.ogg,barswa/XC796589.ogg"
"houspa,grywag",houspa_grywag_13037.wav,synthetic_mix,"houspa/XC441866.ogg,grywag/XC605577.ogg"
"eaywag1,lirplo",eaywag1_lirplo_13038.wav,synthetic_mix,"eaywag1/XC310618.ogg,lirplo/XC670775.ogg"
"houspa,hoopoe",houspa_hoopoe_13039.wav,synthetic_mix,"houspa/XC541041.ogg,hoopoe/XC362842.ogg"
"zitcis1,comsan",zitcis1_comsan_13040.wav,synthetic_mix,"zitcis1/XC268232.ogg,comsan/XC581607.ogg"
"grywag,comsan",grywag_comsan_13041.wav,synthetic_mix,"grywag/XC838833.ogg,comsan/XC556802.ogg"
"bcnher,houspa",bcnher_houspa_13042.wav,synthetic_mix,"bcnher/XC671636.ogg,houspa/XC641220.ogg"
"hoopoe,eurcoo",hoopoe_eurcoo_13043.wav,synthetic_mix,"hoopoe/XC548298.ogg,eurcoo/XC428626.ogg"
"grywag,comros",grywag_comros_13044.wav,synthetic_mix,"grywag/XC856211.ogg,comros/XC350474.ogg"
"litgre1,grewar3",litgre1_grewar3_13045.wav,synthetic_mix,"litgre1/XC713055.ogg,grewar3/XC211045.ogg"
"grewar3,grnsan",grewar3_grnsan_13046.wav,synthetic_mix,"grewar3/XC375797.ogg,grnsan/XC719714.ogg"
"commoo3,comgre",commoo3_comgre_13047.wav,synthetic_mix,"commoo3/XC570331.ogg,comgre/XC599482.ogg"
"comkin1,houspa",comkin1_houspa_13048.wav,synthetic_mix,"comkin1/XC538132.ogg,houspa/XC317103.ogg"
"lirplo,houspa",lirplo_houspa_13049.wav,synthetic_mix,"lirplo/XC583657.ogg,houspa/XC186305.ogg"
"commoo3,hoopoe",commoo3_hoopoe_13050.wav,synthetic_mix,"commoo3/XC435567.ogg,hoopoe/XC480810.ogg"
"houspa,eurcoo",houspa_eurcoo_13051.wav,synthetic_mix,"houspa/XC571251.ogg,eurcoo/XC718199.ogg"
"lirplo,bkwsti",lirplo_bkwsti_13052.wav,synthetic_mix,"lirplo/XC542564.ogg,bkwsti/XC338282.ogg"
"commoo3,houspa",commoo3_houspa_13053.wav,synthetic_mix,"commoo3/XC628214.ogg,houspa/XC197830.ogg"
"comkin1,eucdov",comkin1_eucdov_13054.wav,synthetic_mix,"comkin1/XC202476.ogg,eucdov/XC144764.ogg"
"comkin1,graher1",comkin1_graher1_13055.wav,synthetic_mix,"comkin1/XC712822.ogg,graher1/XC707247.ogg"
"comgre,grewar3",comgre_grewar3_13056.wav,synthetic_mix,"comgre/XC831008.ogg,grewar3/XC323542.ogg"
"graher1,woosan",graher1_woosan_13057.wav,synthetic_mix,"graher1/XC558796.ogg,woosan/XC484263.ogg"
"woosan,comsan",woosan_comsan_13058.wav,synthetic_mix,"woosan/XC573989.ogg,comsan/XC663987.ogg"
"grnsan,zitcis1",grnsan_zitcis1_13059.wav,synthetic_mix,"grnsan/XC209221.ogg,zitcis1/XC148897.ogg"
"grewar3,grnsan",grewar3_grnsan_13060.wav,synthetic_mix,"grewar3/XC422507.ogg,grnsan/XC549266.ogg"
"litgre1,bkwsti",litgre1_bkwsti_13061.wav,synthetic_mix,"litgre1/XC629659.ogg,bkwsti/XC605115.ogg"
"bkwsti,hoopoe",bkwsti_hoopoe_13062.wav,synthetic_mix,"bkwsti/XC788178.ogg,hoopoe/XC646742.ogg"
"zitcis1,comsan",zitcis1_comsan_13063.wav,synthetic_mix,"zitcis1/XC554857.ogg,comsan/XC368316.ogg"
"bcnher,litgre1",bcnher_litgre1_13064.wav,synthetic_mix,"bcnher/XC665440.ogg,litgre1/XC195531.ogg"
"bkwsti,graher1",bkwsti_graher1_13065.wav,synthetic_mix,"bkwsti/XC795773.ogg,graher1/XC571484.ogg"
"eurcoo,comgre",eurcoo_comgre_13066.wav,synthetic_mix,"eurcoo/XC341740.ogg,comgre/XC666314.ogg"
"eaywag1,grewar3",eaywag1_grewar3_13067.wav,synthetic_mix,"eaywag1/XC829045.ogg,grewar3/XC195495.ogg"
"bcnher,eurcoo",bcnher_eurcoo_13068.wav,synthetic_mix,"bcnher/XC552020.ogg,eurcoo/XC508348.ogg"
"eaywag1,comgre",eaywag1_comgre_13069.wav,synthetic_mix,"eaywag1/XC675593.ogg,comgre/XC325355.ogg"
"woosan,commoo3",woosan_commoo3_13070.wav,synthetic_mix,"woosan/XC190517.ogg,commoo3/XC362200.ogg"
"hoopoe,graher1",hoopoe_graher1_13071.wav,synthetic_mix,"hoopoe/XC202569.ogg,graher1/XC671502.ogg"
"barswa,grewar3",barswa_grewar3_13072.wav,synthetic_mix,"barswa/XC486210.ogg,grewar3/XC808800.ogg"
"comgre,hoopoe",comgre_hoopoe_13073.wav,synthetic_mix,"comgre/XC587033.ogg,hoopoe/XC279097.ogg"
"graher1,zitcis1",graher1_zitcis1_13074.wav,synthetic_mix,"graher1/XC564753.ogg,zitcis1/XC323194.ogg"
"comros,comsan",comros_comsan_13075.wav,synthetic_mix,"comros/XC458152.ogg,comsan/XC492456.ogg"
"woosan,houspa",woosan_houspa_13076.wav,synthetic_mix,"woosan/XC733182.ogg,houspa/XC837396.ogg"
"comgre,eucdov",comgre_eucdov_13077.wav,synthetic_mix,"comgre/XC823113.ogg,eucdov/XC534194.ogg"
"litgre1,grywag",litgre1_grywag_13078.wav,synthetic_mix,"litgre1/XC823153.ogg,grywag/XC672224.ogg"
"eurcoo,comros",eurcoo_comros_13079.wav,synthetic_mix,"eurcoo/XC518942.ogg,comros/XC483453.ogg"
"grewar3,woosan",grewar3_woosan_13080.wav,synthetic_mix,"grewar3/XC209530.ogg,woosan/XC666572.ogg"
"eaywag1,woosan",eaywag1_woosan_13081.wav,synthetic_mix,"eaywag1/XC800177.ogg,woosan/XC826962.ogg"
"comsan,grewar3",comsan_grewar3_13082.wav,synthetic_mix,"comsan/XC469617.ogg,grewar3/XC203673.ogg"
"bcnher,zitcis1",bcnher_zitcis1_13083.wav,synthetic_mix,"bcnher/XC683492.ogg,zitcis1/XC337538.ogg"
"grewar3,comkin1",grewar3_comkin1_13084.wav,synthetic_mix,"grewar3/XC184040.ogg,comkin1/XC580507.ogg"
"hoopoe,lirplo",hoopoe_lirplo_13085.wav,synthetic_mix,"hoopoe/XC574180.ogg,lirplo/XC425712.ogg"
"lirplo,comsan",lirplo_comsan_13086.wav,synthetic_mix,"lirplo/XC801546.ogg,comsan/XC552414.ogg"
"grywag,bkwsti",grywag_bkwsti_13087.wav,synthetic_mix,"grywag/XC575903.ogg,bkwsti/XC645403.ogg"
"graher1,houspa",graher1_houspa_13088.wav,synthetic_mix,"graher1/XC487205.ogg,houspa/XC582614.ogg"
"blrwar1,eaywag1",blrwar1_eaywag1_13089.wav,synthetic_mix,"blrwar1/XC659125.ogg,eaywag1/XC372974.ogg"
"grewar3,blrwar1",grewar3_blrwar1_13090.wav,synthetic_mix,"grewar3/XC656664.ogg,blrwar1/XC210240.ogg"
"grewar3,bcnher",grewar3_bcnher_13091.wav,synthetic_mix,"grewar3/XC420982.ogg,bcnher/XC800052.ogg"
"grewar3,comkin1",grewar3_comkin1_13092.wav,synthetic_mix,"grewar3/XC603640.ogg,comkin1/XC632928.ogg"
"bcnher,bkwsti",bcnher_bkwsti_13093.wav,synthetic_mix,"bcnher/XC472190.ogg,bkwsti/XC817818.ogg"
"comros,commoo3",comros_commoo3_13094.wav,synthetic_mix,"comros/XC729744.ogg,commoo3/XC709200.ogg"
"bkwsti,hoopoe",bkwsti_hoopoe_13095.wav,synthetic_mix,"bkwsti/XC795869.ogg,hoopoe/XC306215.ogg"
"hoopoe,eucdov",hoopoe_eucdov_13096.wav,synthetic_mix,"hoopoe/XC471860.ogg,eucdov/XC399380.ogg"
"comros,graher1",comros_graher1_13097.wav,synthetic_mix,"comros/XC185476.ogg,graher1/XC389467.ogg"
"bcnher,lirplo",bcnher_lirplo_13098.wav,synthetic_mix,"bcnher/XC233693.ogg,lirplo/XC717311.ogg"
"grywag,commoo3",grywag_commoo3_13099.wav,synthetic_mix,"grywag/XC390555.ogg,commoo3/XC542501.ogg"
"eaywag1,zitcis1",eaywag1_zitcis1_13100.wav,synthetic_mix,"eaywag1/XC672740.ogg,zitcis1/XC568231.ogg"
"comsan,hoopoe",comsan_hoopoe_13101.wav,synthetic_mix,"comsan/XC552846.ogg,hoopoe/XC157534.ogg"
"hoopoe,bkwsti",hoopoe_bkwsti_13102.wav,synthetic_mix,"hoopoe/XC471593.ogg,bkwsti/XC788492.ogg"
"woosan,grewar3",woosan_grewar3_13103.wav,synthetic_mix,"woosan/XC509675.ogg,grewar3/XC163087.ogg"
"eurcoo,woosan",eurcoo_woosan_13104.wav,synthetic_mix,"eurcoo/XC508401.ogg,woosan/XC476671.ogg"
"zitcis1,commoo3",zitcis1_commoo3_13105.wav,synthetic_mix,"zitcis1/XC310412.ogg,commoo3/XC543508.ogg"
"graher1,eurcoo",graher1_eurcoo_13106.wav,synthetic_mix,"graher1/XC171558.ogg,eurcoo/XC384481.ogg"
"eaywag1,bcnher",eaywag1_bcnher_13107.wav,synthetic_mix,"eaywag1/XC317370.ogg,bcnher/XC566574.ogg"
"comsan,eurcoo",comsan_eurcoo_13108.wav,synthetic_mix,"comsan/XC144768.ogg,eurcoo/XC483692.ogg"
"bcnher,blrwar1",bcnher_blrwar1_13109.wav,synthetic_mix,"bcnher/XC763193.ogg,blrwar1/XC658145.ogg"
"comros,grewar3",comros_grewar3_13110.wav,synthetic_mix,"comros/XC808596.ogg,grewar3/XC180541.ogg"
"grywag,bkwsti",grywag_bkwsti_13111.wav,synthetic_mix,"grywag/XC575684.ogg,bkwsti/XC636949.ogg"
"grnsan,grywag",grnsan_grywag_13112.wav,synthetic_mix,"grnsan/XC713481.ogg,grywag/XC753513.ogg"
"eucdov,woosan",eucdov_woosan_13113.wav,synthetic_mix,"eucdov/XC621402.ogg,woosan/XC664762.ogg"
"commoo3,comros",commoo3_comros_13114.wav,synthetic_mix,"commoo3/XC725348.ogg,comros/XC483453.ogg"
"houspa,grywag",houspa_grywag_13115.wav,synthetic_mix,"houspa/XC859067.ogg,grywag/XC390266.ogg"
"woosan,houspa",woosan_houspa_13116.wav,synthetic_mix,"woosan/XC738792.ogg,houspa/XC677906.ogg"
"comkin1,bcnher",comkin1_bcnher_13117.wav,synthetic_mix,"comkin1/XC680670.ogg,bcnher/XC584799.ogg"
"zitcis1,graher1",zitcis1_graher1_13118.wav,synthetic_mix,"zitcis1/XC266443.ogg,graher1/XC526874.ogg"
"comsan,comros",comsan_comros_13119.wav,synthetic_mix,"comsan/XC724051.ogg,comros/XC481692.ogg"
"hoopoe,bkwsti",hoopoe_bkwsti_13120.wav,synthetic_mix,"hoopoe/XC652235.ogg,bkwsti/XC380957.ogg"
"comsan,woosan",comsan_woosan_13121.wav,synthetic_mix,"comsan/XC663967.ogg,woosan/XC799991.ogg"
"eurcoo,litgre1",eurcoo_litgre1_13122.wav,synthetic_mix,"eurcoo/XC190771.ogg,litgre1/XC326140.ogg"
"houspa,comkin1",houspa_comkin1_13123.wav,synthetic_mix,"houspa/XC700367.ogg,comkin1/XC496579.ogg"
"bcnher,blrwar1",bcnher_blrwar1_13124.wav,synthetic_mix,"bcnher/XC856593.ogg,blrwar1/XC141038.ogg"
"eurcoo,graher1",eurcoo_graher1_13125.wav,synthetic_mix,"eurcoo/XC684549.ogg,graher1/XC784322.ogg"
"grewar3,eucdov",grewar3_eucdov_13126.wav,synthetic_mix,"grewar3/XC180478.ogg,eucdov/XC285108.ogg"
"litgre1,blrwar1",litgre1_blrwar1_13127.wav,synthetic_mix,"litgre1/XC668971.ogg,blrwar1/XC420800.ogg"
"bkwsti,comgre",bkwsti_comgre_13128.wav,synthetic_mix,"bkwsti/XC686814.ogg,comgre/XC741384.ogg"
"comkin1,grnsan",comkin1_grnsan_13129.wav,synthetic_mix,"comkin1/XC526239.ogg,grnsan/XC338757.ogg"
"bkwsti,zitcis1",bkwsti_zitcis1_13130.wav,synthetic_mix,"bkwsti/XC632159.ogg,zitcis1/XC559944.ogg"
"comros,comsan",comros_comsan_13131.wav,synthetic_mix,"comros/XC787824.ogg,comsan/XC663987.ogg"
"lirplo,hoopoe",lirplo_hoopoe_13132.wav,synthetic_mix,"lirplo/XC303856.ogg,hoopoe/XC676410.ogg"
"commoo3,grnsan",commoo3_grnsan_13133.wav,synthetic_mix,"commoo3/XC253163.ogg,grnsan/XC477872.ogg"
"barswa,bcnher",barswa_bcnher_13134.wav,synthetic_mix,"barswa/XC330211.ogg,bcnher/XC684949.ogg"
"comgre,grywag",comgre_grywag_13135.wav,synthetic_mix,"comgre/XC401769.ogg,grywag/XC667585.ogg"
"hoopoe,grywag",hoopoe_grywag_13136.wav,synthetic_mix,"hoopoe/XC267330.ogg,grywag/XC673619.ogg"
"houspa,comkin1",houspa_comkin1_13137.wav,synthetic_mix,"houspa/XC556841.ogg,comkin1/XC282126.ogg"
"comgre,woosan",comgre_woosan_13138.wav,synthetic_mix,"comgre/XC692935.ogg,woosan/XC64712.ogg"
"graher1,woosan",graher1_woosan_13139.wav,synthetic_mix,"graher1/XC495891.ogg,woosan/XC827291.ogg"
"grnsan,houspa",grnsan_houspa_13140.wav,synthetic_mix,"grnsan/XC209015.ogg,houspa/XC308049.ogg"
"grewar3,comgre",grewar3_comgre_13141.wav,synthetic_mix,"grewar3/XC786583.ogg,comgre/XC666102.ogg"
"eucdov,bcnher",eucdov_bcnher_13142.wav,synthetic_mix,"eucdov/XC370150.ogg,bcnher/XC421615.ogg"
"eurcoo,bcnher",eurcoo_bcnher_13143.wav,synthetic_mix,"eurcoo/XC571450.ogg,bcnher/XC433153.ogg"
"barswa,lirplo",barswa_lirplo_13144.wav,synthetic_mix,"barswa/XC542504.ogg,lirplo/XC720445.ogg"
"comsan,grywag",comsan_grywag_13145.wav,synthetic_mix,"comsan/XC373910.ogg,grywag/XC770484.ogg"
"commoo3,lirplo",commoo3_lirplo_13146.wav,synthetic_mix,"commoo3/XC549134.ogg,lirplo/XC545164.ogg"
"litgre1,commoo3",litgre1_commoo3_13147.wav,synthetic_mix,"litgre1/XC710317.ogg,commoo3/XC682617.ogg"
"hoopoe,comros",hoopoe_comros_13148.wav,synthetic_mix,"hoopoe/XC278456.ogg,comros/XC655349.ogg"
"blrwar1,lirplo",blrwar1_lirplo_13149.wav,synthetic_mix,"blrwar1/XC567058.ogg,lirplo/XC411001.ogg"
"graher1,bkwsti",graher1_bkwsti_13150.wav,synthetic_mix,"graher1/XC434601.ogg,bkwsti/XC568204.ogg"
"zitcis1,blrwar1",zitcis1_blrwar1_13151.wav,synthetic_mix,"zitcis1/XC338235.ogg,blrwar1/XC805882.ogg"
"blrwar1,comsan",blrwar1_comsan_13152.wav,synthetic_mix,"blrwar1/XC120471.ogg,comsan/XC584398.ogg"
"hoopoe,litgre1",hoopoe_litgre1_13153.wav,synthetic_mix,"hoopoe/XC417570.ogg,litgre1/XC332370.ogg"
"blrwar1,comsan",blrwar1_comsan_13154.wav,synthetic_mix,"blrwar1/XC482922.ogg,comsan/XC822530.ogg"
"eurcoo,bcnher",eurcoo_bcnher_13155.wav,synthetic_mix,"eurcoo/XC710632.ogg,bcnher/XC376311.ogg"
"lirplo,comkin1",lirplo_comkin1_13156.wav,synthetic_mix,"lirplo/XC263696.ogg,comkin1/XC686761.ogg"
"blrwar1,graher1",blrwar1_graher1_13157.wav,synthetic_mix,"blrwar1/XC659536.ogg,graher1/XC695754.ogg"
"zitcis1,comkin1",zitcis1_comkin1_13158.wav,synthetic_mix,"zitcis1/XC268680.ogg,comkin1/XC615938.ogg"
